Date,Price,Open,High,Low,Vol.,Change %
2010-11-11,"1,213.54","1,213.04","1,215.45","1,204.49",-,-0.0042
2010-11-10,"1,218.71","1,213.14","1,218.75","1,204.33",-,0.0044
2010-11-09,"1,213.40","1,223.59","1,226.84","1,208.94",-,-0.0081
2010-11-08,"1,223.25","1,223.24","1,224.57","1,217.55",-,-0.0021
2010-11-05,"1,225.85","1,221.20","1,227.08","1,220.29",-,0.0039
2010-11-04,"1,221.06","1,198.34","1,221.25","1,198.34",-,0.0193
2010-11-03,"1,197.96","1,193.79","1,198.30","1,183.56",-,0.0037
2010-11-02,"1,193.57","1,187.86","1,195.88","1,187.86",-,0.0078
2010-11-01,"1,184.38","1,185.71","1,195.81","1,177.65",-,0.0009
2010-10-29,"1,183.26","1,183.87","1,185.46","1,179.70",-,-0.0004
2010-10-28,"1,183.78","1,184.47","1,189.53","1,177.10",-,0.0011
2010-10-27,"1,182.45","1,183.84","1,183.84","1,171.70",-,-0.0027
2010-10-26,"1,185.64","1,184.88","1,187.11","1,177.72",-,0
2010-10-25,"1,185.62","1,184.74","1,196.14","1,184.74",-,0.0021
2010-10-22,"1,183.08","1,180.52","1,183.93","1,178.99",-,0.0024
2010-10-21,"1,180.26","1,179.82","1,189.43","1,171.17",-,0.0018
2010-10-20,"1,178.17","1,166.74","1,182.94","1,166.74",-,0.0105
2010-10-19,"1,165.90","1,178.64","1,178.64","1,159.71",-,-0.0159
2010-10-18,"1,184.71","1,176.83","1,185.53","1,174.55",-,0.0072
2010-10-15,"1,176.19","1,177.47","1,181.20","1,167.12",-,0.002
2010-10-14,"1,173.81","1,177.82","1,178.89","1,166.71",-,-0.0036
2010-10-13,"1,178.10","1,171.32","1,184.38","1,171.32",-,0.0071
2010-10-12,"1,169.77","1,164.28","1,172.58","1,155.71",-,0.0038
2010-10-11,"1,165.32","1,165.32","1,168.68","1,162.02",-,0.0001
2010-10-08,"1,165.15","1,158.36","1,167.73","1,155.58",-,0.0061
2010-10-07,"1,158.06","1,161.57","1,163.87","1,151.41",-,-0.0016
2010-10-06,"1,159.97","1,159.81","1,162.33","1,154.85",-,-0.0007
2010-10-05,"1,160.75","1,140.68","1,162.76","1,140.68",-,0.0209
2010-10-04,"1,137.03","1,144.96","1,148.16","1,131.87",-,-0.008
2010-10-01,"1,146.24","1,143.49","1,150.30","1,139.42",-,0.0044
2010-09-30,"1,141.20","1,145.97","1,157.16","1,136.08",-,-0.0031
2010-09-29,"1,144.73","1,146.75","1,148.63","1,140.26",-,-0.0026
2010-09-28,"1,147.70","1,142.31","1,150.00","1,132.09",-,0.0049
2010-09-27,"1,142.16","1,148.64","1,149.92","1,142.00",-,-0.0057
2010-09-24,"1,148.67","1,131.69","1,148.90","1,131.69",-,0.0212
2010-09-23,"1,124.83","1,131.10","1,136.77","1,122.79",-,-0.0083
2010-09-22,"1,134.28","1,139.49","1,144.38","1,131.58",-,-0.0048
2010-09-21,"1,139.78","1,142.82","1,148.59","1,136.22",-,-0.0026
2010-09-20,"1,142.71","1,126.57","1,144.86","1,126.57",-,0.0152
2010-09-17,"1,125.59","1,126.39","1,131.47","1,122.43",-,0.0008
2010-09-16,"1,124.66","1,123.89","1,125.44","1,118.88",-,-0.0004
2010-09-15,"1,125.07","1,119.43","1,126.46","1,114.63",-,0.0035
2010-09-14,"1,121.10","1,121.16","1,127.36","1,115.58",-,-0.0007
2010-09-13,"1,121.90","1,113.38","1,123.87","1,113.38",-,0.0111
2010-09-10,"1,109.55","1,104.57","1,110.88","1,103.92",-,0.0049
2010-09-09,"1,104.18","1,101.15","1,110.27","1,101.15",-,0.0048
2010-09-08,"1,098.87","1,092.36","1,103.26","1,092.36",-,0.0064
2010-09-07,"1,091.84","1,102.60","1,102.60","1,091.15",-,-0.0115
2010-09-03,"1,104.51","1,093.61","1,105.10","1,093.61",-,0.0132
2010-09-02,"1,090.10","1,080.66","1,090.10","1,080.39",-,0.0091
2010-09-01,"1,080.29","1,049.72","1,081.30","1,049.72",-,0.0295
2010-08-31,"1,049.33","1,046.88","1,055.14","1,040.88",-,0.0004
2010-08-30,"1,048.92","1,062.90","1,064.40","1,048.79",-,-0.0147
2010-08-27,"1,064.59","1,049.27","1,065.21","1,039.70",-,0.0166
2010-08-26,"1,047.22","1,056.28","1,061.45","1,045.40",-,-0.0077
2010-08-25,"1,055.33","1,048.98","1,059.38","1,039.83",-,0.0033
2010-08-24,"1,051.87","1,063.20","1,063.20","1,046.68",-,-0.0145
2010-08-23,"1,067.36","1,073.36","1,081.58","1,067.08",-,-0.004
2010-08-20,"1,071.69","1,075.63","1,075.63","1,063.91",-,-0.0037
2010-08-19,"1,075.63","1,092.44","1,092.44","1,070.66",-,-0.0169
2010-08-18,"1,094.16","1,092.08","1,099.77","1,085.76",-,0.0015
2010-08-17,"1,092.54","1,081.16","1,100.14","1,081.16",-,0.0122
2010-08-16,"1,079.38","1,077.49","1,082.62","1,069.49",-,0.0001
2010-08-13,"1,079.25","1,082.22","1,086.25","1,079.00",-,-0.004
2010-08-12,"1,083.61","1,081.48","1,086.72","1,076.69",-,-0.0054
2010-08-11,"1,089.47","1,116.89","1,116.89","1,088.55",-,-0.0282
2010-08-10,"1,121.06","1,122.92","1,127.16","1,111.58",-,-0.006
2010-08-09,"1,127.79","1,122.80","1,129.24","1,120.91",-,0.0055
2010-08-06,"1,121.64","1,122.07","1,123.06","1,107.17",-,-0.0037
2010-08-05,"1,125.81","1,125.78","1,126.56","1,118.81",-,-0.0013
2010-08-04,"1,127.24","1,121.06","1,128.75","1,119.46",-,0.0061
2010-08-03,"1,120.46","1,125.34","1,125.44","1,116.76",-,-0.0048
2010-08-02,"1,125.86","1,107.53","1,127.30","1,107.53",-,0.022
2010-07-30,"1,101.60","1,098.44","1,106.44","1,088.01",-,0.0001
2010-07-29,"1,101.53","1,108.07","1,115.90","1,092.82",-,-0.0042
2010-07-28,"1,106.13","1,112.84","1,114.66","1,103.11",-,-0.0069
2010-07-27,"1,113.84","1,117.36","1,120.95","1,109.78",-,-0.001
2010-07-26,"1,115.01","1,102.89","1,115.01","1,101.30",-,0.0112
2010-07-23,"1,102.66","1,092.17","1,103.73","1,087.88",-,0.0082
2010-07-22,"1,093.67","1,072.14","1,097.50","1,072.14",-,0.0225
2010-07-21,"1,069.59","1,086.67","1,088.96","1,065.25",-,-0.0128
2010-07-20,"1,083.48","1,064.53","1,083.94","1,056.88",-,0.0114
2010-07-19,"1,071.25","1,066.85","1,074.70","1,061.11",-,0.006
2010-07-16,"1,064.88","1,093.85","1,093.85","1,063.32",-,-0.0288
2010-07-15,"1,096.48","1,094.46","1,098.66","1,080.53",-,0.0012
2010-07-14,"1,095.17","1,095.61","1,099.08","1,087.68",-,-0.0002
2010-07-13,"1,095.34","1,080.65","1,099.46","1,080.65",-,0.0154
2010-07-12,"1,078.75","1,077.23","1,080.78","1,070.45",-,0.0007
2010-07-09,"1,077.96","1,070.50","1,078.16","1,068.10",-,0.0072
2010-07-08,"1,070.25","1,062.92","1,071.25","1,058.24",-,0.0094
2010-07-07,"1,060.27","1,028.54","1,060.89","1,028.54",-,0.0313
2010-07-06,"1,028.06","1,028.09","1,042.50","1,018.35",-,0.0054
2010-07-02,"1,022.58","1,027.65","1,032.95","1,015.93",-,-0.0047
2010-07-01,"1,027.37","1,031.10","1,033.58","1,010.91",-,-0.0032
2010-06-30,"1,030.71","1,040.56","1,048.08","1,028.33",-,-0.0101
2010-06-29,"1,041.24","1,071.10","1,071.10","1,035.18",-,-0.031
2010-06-28,"1,074.57","1,077.50","1,082.60","1,071.45",-,-0.002
2010-06-25,"1,076.76","1,075.10","1,083.56","1,067.89",-,0.0029
2010-06-24,"1,073.69","1,090.93","1,090.93","1,071.60",-,-0.0168
2010-06-23,"1,092.04","1,095.57","1,099.64","1,085.31",-,-0.003
2010-06-22,"1,095.31","1,113.90","1,118.50","1,094.18",-,-0.0161
2010-06-21,"1,113.20","1,122.79","1,131.23","1,108.24",-,-0.0039
2010-06-18,"1,117.51","1,116.16","1,121.01","1,113.93",-,0.0013
2010-06-17,"1,116.04","1,115.98","1,117.72","1,105.87",-,0.0013
2010-06-16,"1,114.61","1,114.02","1,118.74","1,107.13",-,-0.0006
2010-06-15,"1,115.23","1,091.21","1,115.59","1,091.21",-,0.0235
2010-06-14,"1,089.63","1,095.00","1,105.91","1,089.03",-,-0.0018
2010-06-11,"1,091.60","1,082.65","1,092.25","1,077.12",-,0.0044
2010-06-10,"1,086.84","1,058.77","1,087.85","1,058.77",-,0.0295
2010-06-09,"1,055.69","1,062.75","1,077.74","1,052.25",-,-0.0059
2010-06-08,"1,062.00","1,050.81","1,063.15","1,042.17",-,0.011
2010-06-07,"1,050.47","1,065.84","1,071.36","1,049.86",-,-0.0135
2010-06-04,"1,064.88","1,098.43","1,098.43","1,060.50",-,-0.0344
2010-06-03,"1,102.83","1,098.82","1,105.67","1,091.81",-,0.0041
2010-06-02,"1,098.38","1,073.01","1,098.56","1,072.03",-,0.0258
2010-06-01,"1,070.71","1,087.30","1,094.77","1,069.89",-,-0.0172
2010-05-28,"1,089.41","1,102.59","1,102.59","1,084.78",-,-0.0124
2010-05-27,"1,103.06","1,074.27","1,103.52","1,074.27",-,0.0329
2010-05-26,"1,067.95","1,075.51","1,090.75","1,065.59",-,-0.0057
2010-05-25,"1,074.03","1,067.42","1,074.75","1,040.78",-,0.0004
2010-05-24,"1,073.65","1,084.78","1,089.95","1,072.70",-,-0.0129
2010-05-21,"1,087.69","1,067.26","1,090.16","1,055.90",-,0.015
2010-05-20,"1,071.59","1,107.34","1,107.34","1,071.58",-,-0.039
2010-05-19,"1,115.05","1,119.57","1,124.27","1,100.66",-,-0.0051
2010-05-18,"1,120.80","1,138.78","1,148.66","1,117.20",-,-0.0142
2010-05-17,"1,136.94","1,136.52","1,141.88","1,114.96",-,0.0011
2010-05-14,"1,135.68","1,157.19","1,157.19","1,126.14",-,-0.0188
2010-05-13,"1,157.44","1,170.04","1,173.57","1,156.14",-,-0.0121
2010-05-12,"1,171.67","1,155.43","1,172.87","1,155.43",-,0.0137
2010-05-11,"1,155.79","1,156.39","1,170.48","1,147.71",-,-0.0034
2010-05-10,"1,159.73","1,122.27","1,163.85","1,122.27",-,0.044
2010-05-07,"1,110.88","1,127.04","1,135.13","1,094.15",-,-0.0153
2010-05-06,"1,128.15","1,164.38","1,167.58","1,065.79",-,-0.0324
2010-05-05,"1,165.87","1,169.24","1,175.95","1,158.15",-,-0.0066
2010-05-04,"1,173.60","1,197.50","1,197.50","1,168.12",-,-0.0238
2010-05-03,"1,202.26","1,188.58","1,205.13","1,188.58",-,0.0131
2010-04-30,"1,186.69","1,206.77","1,207.99","1,186.32",-,-0.0166
2010-04-29,"1,206.78","1,193.30","1,209.36","1,193.30",-,0.0129
2010-04-28,"1,191.36","1,184.59","1,195.05","1,181.81",-,0.0065
2010-04-27,"1,183.71","1,209.92","1,211.38","1,181.62",-,-0.0234
2010-04-26,"1,212.05","1,217.07","1,219.80","1,211.07",-,-0.0043
2010-04-23,"1,217.28","1,207.87","1,217.28","1,205.10",-,0.0071
2010-04-22,"1,208.67","1,202.52","1,210.27","1,190.19",-,0.0023
2010-04-21,"1,205.94","1,207.16","1,210.99","1,198.85",-,-0.001
2010-04-20,"1,207.17","1,199.04","1,208.58","1,199.04",-,0.0081
2010-04-19,"1,197.52","1,192.06","1,197.87","1,183.68",-,0.0045
2010-04-16,"1,192.13","1,210.17","1,210.17","1,186.77",-,-0.0161
2010-04-15,"1,211.67","1,210.77","1,213.92","1,208.50",-,0.0008
2010-04-14,"1,210.65","1,198.69","1,210.65","1,198.69",-,0.0112
2010-04-13,"1,197.30","1,195.94","1,199.04","1,188.82",-,0.0007
2010-04-12,"1,196.48","1,194.94","1,199.20","1,194.71",-,0.0018
2010-04-09,"1,194.37","1,187.47","1,194.66","1,187.15",-,0.0067
2010-04-08,"1,186.44","1,181.75","1,188.55","1,175.12",-,0.0034
2010-04-07,"1,182.45","1,188.23","1,189.60","1,177.25",-,-0.0059
2010-04-06,"1,189.44","1,186.01","1,191.80","1,182.77",-,0.0017
2010-04-05,"1,187.44","1,178.71","1,187.73","1,178.71",-,0.0079
2010-04-01,"1,178.10","1,171.23","1,181.43","1,170.69",-,0.0074
2010-03-31,"1,169.43","1,171.75","1,174.56","1,165.77",-,-0.0033
2010-03-30,"1,173.27","1,173.75","1,177.83","1,168.92",-,0
2010-03-29,"1,173.22","1,167.71","1,174.85","1,167.71",-,0.0057
2010-03-26,"1,166.59","1,167.58","1,173.93","1,161.48",-,0.0007
2010-03-25,"1,165.73","1,170.03","1,180.69","1,165.09",-,-0.0017
2010-03-24,"1,167.72","1,172.70","1,173.04","1,166.01",-,-0.0055
2010-03-23,"1,174.17","1,166.47","1,174.72","1,163.83",-,0.0072
2010-03-22,"1,165.81","1,157.25","1,167.82","1,152.88",-,0.0051
2010-03-19,"1,159.90","1,166.68","1,169.20","1,155.33",-,-0.0051
2010-03-18,"1,165.83","1,166.13","1,167.77","1,161.16",-,-0.0003
2010-03-17,"1,166.21","1,159.94","1,169.84","1,159.94",-,0.0058
2010-03-16,"1,159.46","1,150.83","1,160.28","1,150.35",-,0.0078
2010-03-15,"1,150.51","1,148.53","1,150.98","1,141.45",-,0.0005
2010-03-12,"1,149.99","1,151.71","1,153.41","1,146.97",-,-0.0002
2010-03-11,"1,150.24","1,143.96","1,150.24","1,138.99",-,0.004
2010-03-10,"1,145.61","1,140.22","1,148.26","1,140.09",-,0.0045
2010-03-09,"1,140.45","1,137.56","1,145.37","1,134.90",-,0.0017
2010-03-08,"1,138.50","1,138.40","1,141.05","1,136.77",-,-0.0002
2010-03-05,"1,138.70","1,125.12","1,139.38","1,125.12",-,0.014
2010-03-04,"1,122.97","1,119.12","1,123.73","1,116.66",-,0.0037
2010-03-03,"1,118.79","1,119.36","1,125.64","1,116.58",-,0.0004
2010-03-02,"1,118.31","1,117.01","1,123.46","1,116.51",-,0.0023
2010-03-01,"1,115.71","1,105.36","1,116.11","1,105.36",-,0.0102
2010-02-26,"1,104.49","1,103.10","1,107.24","1,097.56",-,0.0014
2010-02-25,"1,102.94","1,101.24","1,103.50","1,086.02",-,-0.0021
2010-02-24,"1,105.24","1,095.89","1,106.42","1,095.50",-,0.0097
2010-02-23,"1,094.60","1,107.49","1,108.58","1,092.18",-,-0.0121
2010-02-22,"1,108.01","1,110.00","1,112.29","1,105.38",-,-0.001
2010-02-19,"1,109.17","1,105.49","1,112.42","1,100.80",-,0.0022
2010-02-18,"1,106.75","1,099.03","1,108.24","1,097.48",-,0.0066
2010-02-17,"1,099.51","1,096.14","1,101.03","1,094.72",-,0.0042
2010-02-16,"1,094.87","1,079.13","1,095.67","1,079.13",-,0.018
2010-02-12,"1,075.51","1,075.95","1,077.81","1,062.97",-,-0.0027
2010-02-11,"1,078.47","1,067.10","1,080.04","1,060.59",-,0.0097
2010-02-10,"1,068.13","1,069.68","1,073.67","1,059.34",-,-0.0022
2010-02-09,"1,070.52","1,060.06","1,079.28","1,060.06",-,0.013
2010-02-08,"1,056.74","1,065.51","1,071.20","1,056.51",-,-0.0089
2010-02-05,"1,066.19","1,064.12","1,067.13","1,044.50",-,0.0029
2010-02-04,"1,063.11","1,097.25","1,097.25","1,062.78",-,-0.0311
2010-02-03,"1,097.28","1,100.67","1,102.72","1,093.97",-,-0.0055
2010-02-02,"1,103.32","1,090.05","1,104.73","1,087.96",-,0.013
2010-02-01,"1,089.19","1,073.89","1,089.38","1,073.89",-,0.0143
2010-01-29,"1,073.87","1,087.61","1,096.45","1,071.59",-,-0.0098
2010-01-28,"1,084.53","1,096.93","1,100.22","1,078.46",-,-0.0118
2010-01-27,"1,097.50","1,091.94","1,099.51","1,083.11",-,0.0049
2010-01-26,"1,092.17","1,095.80","1,103.69","1,089.86",-,-0.0042
2010-01-25,"1,096.78","1,092.40","1,102.97","1,092.40",-,0.0046
2010-01-22,"1,091.76","1,115.49","1,115.49","1,090.18",-,-0.0221
2010-01-21,"1,116.48","1,138.68","1,141.58","1,114.84",-,-0.0189
2010-01-20,"1,138.04","1,147.95","1,147.95","1,129.25",-,-0.0106
2010-01-19,"1,150.23","1,136.03","1,150.45","1,135.77",-,0.0125
2010-01-15,"1,136.03","1,147.72","1,147.77","1,131.39",-,-0.0108
2010-01-14,"1,148.46","1,145.68","1,150.41","1,143.80",-,0.0024
2010-01-13,"1,145.68","1,137.31","1,148.40","1,133.18",-,0.0083
2010-01-12,"1,136.22","1,143.81","1,143.81","1,131.77",-,-0.0094
2010-01-11,"1,146.98","1,145.96","1,149.74","1,142.02",-,0.0017
2010-01-08,"1,144.98","1,140.52","1,145.39","1,136.22",-,0.0029
2010-01-07,"1,141.69","1,136.27","1,142.46","1,131.32",-,0.004
2010-01-06,"1,137.14","1,135.71","1,139.19","1,133.95",-,0.0005
2010-01-05,"1,136.52","1,132.66","1,136.63","1,129.66",-,0.0031
2010-01-04,"1,132.99","1,116.56","1,133.87","1,116.56",-,0.016
2009-12-31,"1,115.10","1,126.60","1,127.64","1,114.81",-,-0.01
2009-12-30,"1,126.42","1,125.53","1,126.42","1,121.94",-,0.0002
2009-12-29,"1,126.20","1,128.55","1,130.38","1,126.08",-,-0.0014
2009-12-28,"1,127.78","1,127.53","1,130.38","1,123.51",-,0.0012
2009-12-24,"1,126.48","1,121.08","1,126.48","1,121.08",-,0.0053
2009-12-23,"1,120.59","1,118.84","1,121.58","1,116.00",-,0.0023
2009-12-22,"1,118.02","1,114.51","1,120.27","1,114.51",-,0.0036
2009-12-21,"1,114.05","1,105.31","1,117.68","1,105.31",-,0.0105
2009-12-18,"1,102.47","1,097.86","1,103.74","1,093.88",-,0.0058
2009-12-17,"1,096.08","1,106.36","1,106.36","1,095.88",-,-0.0118
2009-12-16,"1,109.18","1,108.61","1,116.21","1,107.96",-,0.0011
2009-12-15,"1,107.93","1,114.11","1,114.11","1,105.35",-,-0.0055
2009-12-14,"1,114.11","1,107.84","1,114.76","1,107.84",-,0.007
2009-12-11,"1,106.41","1,103.96","1,108.50","1,101.34",-,0.0037
2009-12-10,"1,102.35","1,098.69","1,106.25","1,098.69",-,0.0058
2009-12-09,"1,095.95","1,091.07","1,097.04","1,085.89",-,0.0037
2009-12-08,"1,091.94","1,103.04","1,103.04","1,088.61",-,-0.0103
2009-12-07,"1,103.25","1,105.52","1,110.72","1,100.83",-,-0.0025
2009-12-04,"1,105.98","1,100.43","1,119.13","1,096.52",-,0.0055
2009-12-03,"1,099.92","1,110.59","1,117.28","1,098.74",-,-0.0084
2009-12-02,"1,109.24","1,109.03","1,115.58","1,105.29",-,0.0003
2009-12-01,"1,108.86","1,098.89","1,112.28","1,098.89",-,0.0121
2009-11-30,"1,095.63","1,091.07","1,097.24","1,086.25",-,0.0038
2009-11-27,"1,091.49","1,105.47","1,105.47","1,083.74",-,-0.0172
2009-11-25,"1,110.63","1,106.49","1,111.18","1,104.75",-,0.0045
2009-11-24,"1,105.65","1,105.83","1,107.56","1,097.63",-,-0.0005
2009-11-23,"1,106.24","1,094.86","1,112.38","1,094.86",-,0.0136
2009-11-20,"1,091.38","1,094.66","1,094.66","1,086.81",-,-0.0032
2009-11-19,"1,094.90","1,106.44","1,106.44","1,088.40",-,-0.0134
2009-11-18,"1,109.80","1,109.44","1,111.10","1,102.70",-,-0.0005
2009-11-17,"1,110.32","1,109.22","1,110.52","1,102.19",-,0.0009
2009-11-16,"1,109.30","1,094.13","1,113.69","1,094.13",-,0.0145
2009-11-13,"1,093.48","1,087.59","1,097.79","1,085.33",-,0.0057
2009-11-12,"1,087.24","1,098.31","1,101.97","1,084.90",-,-0.0103
2009-11-11,"1,098.51","1,096.04","1,105.37","1,093.81",-,0.005
2009-11-10,"1,093.01","1,091.86","1,096.42","1,087.40",-,-0.0001
2009-11-09,"1,093.08","1,072.31","1,093.19","1,072.31",-,0.0222
2009-11-06,"1,069.30","1,064.95","1,071.48","1,059.32",-,0.0025
2009-11-05,"1,066.63","1,047.30","1,066.65","1,047.30",-,0.0192
2009-11-04,"1,046.50","1,047.14","1,061.00","1,045.15",-,0.001
2009-11-03,"1,045.41","1,040.92","1,046.36","1,033.94",-,0.0024
2009-11-02,"1,042.88","1,036.18","1,052.18","1,029.38",-,0.0065
2009-10-30,"1,036.19","1,065.41","1,065.41","1,033.38",-,-0.0281
2009-10-29,"1,066.11","1,043.69","1,066.83","1,043.69",-,0.0225
2009-10-28,"1,042.63","1,061.51","1,063.26","1,042.19",-,-0.0195
2009-10-27,"1,063.41","1,067.54","1,072.48","1,060.62",-,-0.0033
2009-10-26,"1,066.95","1,080.36","1,091.75","1,065.23",-,-0.0117
2009-10-23,"1,079.60","1,095.62","1,095.83","1,075.49",-,-0.0122
2009-10-22,"1,092.91","1,080.96","1,095.21","1,074.31",-,0.0106
2009-10-21,"1,081.40","1,090.36","1,101.36","1,080.77",-,-0.0089
2009-10-20,"1,091.06","1,098.64","1,098.64","1,086.16",-,-0.0062
2009-10-19,"1,097.91","1,088.22","1,100.17","1,086.48",-,0.0094
2009-10-16,"1,087.68","1,094.67","1,094.67","1,081.53",-,-0.0081
2009-10-15,"1,096.56","1,090.36","1,096.56","1,086.41",-,0.0042
2009-10-14,"1,092.02","1,078.68","1,093.17","1,078.68",-,0.0175
2009-10-13,"1,073.19","1,074.96","1,075.30","1,066.71",-,-0.0028
2009-10-12,"1,076.19","1,071.63","1,079.46","1,071.63",-,0.0044
2009-10-09,"1,071.49","1,065.28","1,071.51","1,063.00",-,0.0056
2009-10-08,"1,065.48","1,060.03","1,070.67","1,060.03",-,0.0075
2009-10-07,"1,057.58","1,053.65","1,058.02","1,050.10",-,0.0027
2009-10-06,"1,054.72","1,042.02","1,060.55","1,042.02",-,0.0137
2009-10-05,"1,040.46","1,026.87","1,042.58","1,025.92",-,0.0149
2009-10-02,"1,025.21","1,029.71","1,030.60","1,019.95",-,-0.0045
2009-10-01,"1,029.85","1,054.91","1,054.91","1,029.45",-,-0.0258
2009-09-30,"1,057.08","1,061.02","1,063.40","1,046.47",-,-0.0033
2009-09-29,"1,060.61","1,063.69","1,069.62","1,057.83",-,-0.0022
2009-09-28,"1,062.98","1,045.38","1,065.13","1,045.38",-,0.0178
2009-09-25,"1,044.38","1,049.48","1,053.47","1,041.17",-,-0.0061
2009-09-24,"1,050.78","1,062.56","1,066.29","1,045.85",-,-0.0095
2009-09-23,"1,060.87","1,072.69","1,080.15","1,060.39",-,-0.0101
2009-09-22,"1,071.66","1,066.35","1,073.81","1,066.35",-,0.0066
2009-09-21,"1,064.66","1,067.14","1,067.28","1,057.46",-,-0.0034
2009-09-18,"1,068.30","1,066.60","1,071.52","1,064.27",-,0.0026
2009-09-17,"1,065.49","1,067.87","1,074.77","1,061.20",-,-0.0031
2009-09-16,"1,068.76","1,053.99","1,068.76","1,052.87",-,0.0153
2009-09-15,"1,052.63","1,049.03","1,056.04","1,043.42",-,0.0031
2009-09-14,"1,049.34","1,040.15","1,049.74","1,035.00",-,0.0063
2009-09-11,"1,042.73","1,043.92","1,048.18","1,038.40",-,-0.0014
2009-09-10,"1,044.14","1,032.99","1,044.14","1,028.04",-,0.0104
2009-09-09,"1,033.37","1,025.36","1,036.34","1,023.97",-,0.0078
2009-09-08,"1,025.39","1,018.67","1,026.07","1,018.67",-,0.0088
2009-09-04,"1,016.40","1,003.84","1,016.48","1,001.65",-,0.0131
2009-09-03,"1,003.24",996.12,"1,003.43",992.25,-,0.0085
2009-09-02,994.75,996.07,"1,000.34",991.97,-,-0.0033
2009-09-01,998.04,"1,019.52","1,028.45",996.28,-,-0.0221
2009-08-31,"1,020.62","1,025.21","1,025.21","1,014.62",-,-0.0081
2009-08-28,"1,028.93","1,031.62","1,039.47","1,023.13",-,-0.002
2009-08-27,"1,030.98","1,027.81","1,033.33","1,016.20",-,0.0028
2009-08-26,"1,028.12","1,027.35","1,032.47","1,021.57",-,0.0001
2009-08-25,"1,028.00","1,026.63","1,037.75","1,026.21",-,0.0024
2009-08-24,"1,025.57","1,026.59","1,035.82","1,022.48",-,-0.0005
2009-08-21,"1,026.13","1,009.06","1,027.59","1,009.06",-,0.0186
2009-08-20,"1,007.37",996.41,"1,008.92",996.39,-,0.0109
2009-08-19,996.46,986.88,999.61,980.62,-,0.0069
2009-08-18,989.67,980.62,991.2,980.62,-,0.0101
2009-08-17,979.73,998.18,998.18,978.51,-,-0.0243
2009-08-14,"1,004.09","1,012.23","1,012.60",994.6,-,-0.0085
2009-08-13,"1,012.73","1,005.86","1,013.14","1,000.82",-,0.0069
2009-08-12,"1,005.81",994,"1,012.78",993.36,-,0.0115
2009-08-11,994.35,"1,005.77","1,005.77",992.4,-,-0.0127
2009-08-10,"1,007.10","1,008.89","1,010.12","1,000.99",-,-0.0033
2009-08-07,"1,010.48",999.83,"1,018.00",999.83,-,0.0134
2009-08-06,997.08,"1,004.06","1,008.00",992.49,-,-0.0056
2009-08-05,"1,002.72","1,005.41","1,006.64",994.31,-,-0.0029
2009-08-04,"1,005.65","1,001.41","1,007.12",996.68,-,0.003
2009-08-03,"1,002.63",990.22,"1,003.61",990.22,-,0.0153
2009-07-31,987.48,986.8,993.18,982.85,-,0.0007
2009-07-30,986.75,976.01,996.68,976.01,-,0.0119
2009-07-29,975.15,977.66,977.76,968.65,-,-0.0046
2009-07-28,979.62,981.48,982.35,969.35,-,-0.0026
2009-07-27,982.18,978.63,982.49,972.29,-,0.003
2009-07-24,979.26,972.16,979.79,965.95,-,0.003
2009-07-23,976.29,954.07,979.42,953.27,-,0.0233
2009-07-22,954.07,953.4,959.83,947.75,-,-0.0005
2009-07-21,954.58,951.97,956.53,943.22,-,0.0036
2009-07-20,951.13,942.07,951.62,940.99,-,0.0114
2009-07-17,940.38,940.56,941.89,934.65,-,-0.0004
2009-07-16,940.74,930.17,943.96,927.45,-,0.0086
2009-07-15,932.68,910.15,933.95,910.15,-,0.0296
2009-07-14,905.84,900.77,905.84,896.5,-,0.0053
2009-07-13,901.05,879.57,901.05,875.32,-,0.0249
2009-07-10,879.13,880.03,883.57,872.81,-,-0.004
2009-07-09,882.68,881.28,887.86,878.45,-,0.0035
